NPB選手ID,id,選手,名前(フリガナ),ロングリスト,所属部門,team_id,team,pos1,pos2,pos3,投,打,身長,体重,年齢,生年月日,編成,選手登録状態,英語表示名,real_name_in_english,NPB選手ID,背番号,背番号#,teamEN,nameTM
41345136,1073221796,大竹　耕太郎,オオタケ　コウタロウ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,なし,左,左,184,87,26,1995/06/29,支配下,2軍,Kotaro Otake,Kotaro Otake,41345136,10,#10,HOK_FIG,41345136
83185134,1073221808,山岡　泰輔,ヤマオカ　タイスケ,プロ(他球団),他球団,473072806,オリックス,投手,先発,なし,右,左,172,68,26,1995/09/22,支配下,2軍,Taisuke Yamaoka,Taisuke Yamaoka,83185134,19,#19,ORI_BUF,83185134
41345132,1073221819,上原　健太,ウエハラ　ケンタ,プロ(他球団),他球団,842851725,日本ハム,投手,先発,なし,左,左,191,90,27,1994/03/29,支配下,2軍,Kenta Uehara,Kenta Uehara,41345132,20,#20,,41345132
51755134,1073221847,黒木　優太,クロキ　ユウタ,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,先発,右,左,179,85,27,1994/08/16,支配下,2軍,Yuta Kuroki,Yuta Kuroki,51755134,54,#54,ORI_BUF,51755134
31135119,1073222790,青木　宣親,アオキ　ノリチカ,プロ(他球団),他球団,998943140,ヤクルト,外野手,左翼手,なし,右,左,175,80,40,1982/01/05,支配下,2軍,Norichika Aoki,Norichika Aoki,31135119,23,#23,YAK_SWA,31135119
51355132,1073222843,石岡　諒太,イシオカ　リョウタ,プロ(他球団),他球団,39194887,中日,内野手,一塁手,左翼手,左,左,188,92,29,1992/05/25,支配下,2軍,Ryota Ishioka,Ryota Ishioka,51355132,0,#00,CHU_DRA,51355132
41445136,1073222857,馬場　皐輔,ババ　コウスケ,プロ(他球団),他球団,894509462,阪神,投手,中継ぎ,なし,右,右,180,96,26,1995/05/18,支配下,2軍,Kosuke Baba,Kosuke Baba,41445136,18,#18,HAN_TIG,41445136
31735132,1073222869,木下　拓哉,キノシタ　タクヤ,プロ(他球団),他球団,39194887,中日,捕手,捕手,なし,右,右,183,95,30,1991/12/18,支配下,2軍,Takuya Kinoshita,Takuya Kinoshita,31735132,35,#35,CHU_DRA,31735132
93195136,1073222884,山本　大貴,ヤマモト　ダイキ,プロ(他球団),他球団,459227327,ロッテ,投手,中継ぎ,抑え,左,左,182,90,26,1995/11/10,支配下,2軍,Daiki Yamamoto,Daiki Yamamoto,93195136,27,#27,CHI_MAR,93195136
11915139,1073222897,砂田　毅樹,スナダ　ヨシキ,プロ(他球団),他球団,87807262,横浜,投手,中継ぎ,なし,左,左,180,85,26,1995/07/20,支配下,2軍,Yoshiki Sunada,Yoshiki Sunada,11915139,47,#47,BAY_STA,11915139
61965132,1073222910,杉本　裕太郎,スギモト　ユウタロウ,プロ(他球団),他球団,473072806,オリックス,外野手,右翼手,左翼手,右,右,190,104,30,1991/04/05,支配下,2軍,Yutaro Sugimoto,Yutaro Sugimoto,61965132,99,#99,ORI_BUF,61965132
11615139,1073222912,陽川　尚将,ヨウカワ　ナオマサ,プロ(他球団),他球団,894509462,阪神,内野手,一塁手,右翼手,右,右,180,90,30,1991/07/17,支配下,2軍,Naomasa Yokawa,Naomasa Yokawa,11615139,55,#55,HAN_TIG,11615139
41145136,1073222923,マルク,マルク,プロ(他球団),他球団,39194887,中日,投手,中継ぎ,なし,右,右,184,85,26,1995/07/18,支配下,2軍,Maruku,Maruku Kento Ishida,41145136,53,#53,CHU_DRA,41145136
1405136,1073222944,西村　凌,ニシムラ　リョウ,プロ(他球団),他球団,473072806,オリックス,外野手,右翼手,中堅手,右,右,178,84,26,1996/02/21,支配下,2軍,Ryo Nishimura,Ryo Nishimura,1405136,25,#25,ORI_BUF,1405136
81585136,1073222971,熊谷　敬宥,クマガイ　タカヒロ,プロ(他球団),他球団,894509462,阪神,内野手,二塁手,遊撃手,右,右,175,68,26,1995/11/10,支配下,2軍,Takahiro Kumagai,Takahiro Kumagai,81585136,4,#4,HAN_TIG,81585136
61565136,1073223011,楠本　泰史,クスモト　タイシ,プロ(他球団),他球団,87807262,横浜,外野手,右翼手,左翼手,右,左,180,82,26,1995/07/07,支配下,2軍,Taishi Kusumoto,Taishi Kusumoto,61565136,37,#37,BAY_STA,61565136
51955136,1073223101,椎野　新,シイノ　アラタ,プロ(他球団),他球団,724939825,ソフトバンク,投手,中継ぎ,先発,右,右,196,91,26,1995/10/10,支配下,2軍,Arata Shiino,Arata Shiino,51955136,34,#34,HOK_FIG,51955136
1805136,1073223192,宮本　丈,ミヤモト　タケシ,プロ(他球団),他球団,998943140,ヤクルト,内野手,二塁手,三塁手,右,左,182,78,26,1995/04/03,支配下,2軍,Takeshi Miyamoto,Takeshi Miyamoto,1805136,39,#39,YAK_SWA,1805136
21425138,1073223253,板東　湧梧,バンドウ　ユウゴ,プロ(他球団),他球団,724939825,ソフトバンク,投手,中継ぎ,先発,右,右,182,76,26,1995/12/27,支配下,2軍,Yugo Bando,Yugo Bandoh,21425138,50,#50,HOK_FIG,21425138
91995136,1073223288,島田　海吏,シマダ　カイリ,プロ(他球団),他球団,894509462,阪神,外野手,右翼手,左翼手,右,左,176,71,26,1996/02/06,支配下,2軍,Kairi Shimada,Kairi Shimada,91995136,53,#53,HAN_TIG,91995136
21225139,1073223307,二木　康太,フタキ　コウタ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,右,右,190,85,26,1995/08/01,支配下,2軍,Kota Futaki,Kota Futaki,21225139,18,#18,CHI_MAR,21225139
11315138,1073223404,漆原　大晟,ウルシハラ　タイセイ,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,抑え,右,左,182,85,25,1996/09/10,支配下,2軍,Taisei Urushihara,Taisei Urushihara,11315138,65,#65,ORI_BUF,11315138
31335132,1073223454,井口　和朋,イグチ　カズトモ,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,なし,右,右,175,75,28,1994/01/07,支配下,2軍,Kazutomo Iguchi,Kazutomo Iguchi,31335132,29,#29,,31335132
71975132,1073223553,佐藤　優,サトウ　ユウ,プロ(他球団),他球団,39194887,中日,投手,中継ぎ,なし,右,左,187,88,28,1993/06/29,支配下,2軍,Yu Sato,Yu Sato,71975132,25,#25,CHU_DRA,71975132
31935132,1073223567,桜井　俊貴,サクライ　トシキ,プロ(他球団),他球団,1007859055,巨人,投手,中継ぎ,先発,右,右,182,89,28,1993/10/21,支配下,2軍,Toshiki Sakurai,Toshiki Sakurai,31935132,35,#35,YOM_GIA,31935132
51455139,1073223625,三木　亮,ミキ　リョウ,プロ(他球団),他球団,459227327,ロッテ,内野手,一塁手,遊撃手,右,右,175,78,30,1991/10/25,支配下,2軍,Ryo Miki,Ryo Miki,51455139,23,#23,CHI_MAR,51455139
41545139,1073223640,桂　依央利,カツラ　イオリ,プロ(他球団),他球団,39194887,中日,捕手,捕手,なし,右,右,185,90,30,1991/07/09,支配下,2軍,Iori Katsura,Iori Katsura,41545139,68,#68,CHU_DRA,41545139
81785132,1073223646,近藤　大亮,コンドウ　タイスケ,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,先発,右,右,177,80,30,1991/05/29,育成,2軍,Taisuke Kondo,Taisuke Kondo,81785132,124,#124,ORI_BUF,81785132
51855151,1073223702,宮川　哲,ミヤガワ　テツ,プロ(他球団),他球団,458039366,西武,投手,中継ぎ,抑え,右,右,177,85,26,1995/10/10,支配下,2軍,Tetsu Miyagawa,Tetsu Miyagawa,51855151,15,#15,SAI_LIO,51855151
31735136,1073223727,鍬原　拓也,クワハラ　タクヤ,プロ(他球団),他球団,1007859055,巨人,投手,先発,中継ぎ,右,右,178,85,25,1996/03/26,支配下,2軍,Takuya Kuwahara,Takuya Kuwahara,31735136,46,#46,YOM_GIA,31735136
21925139,1073223728,高梨　裕稔,タカナシ　ヒロトシ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,右,187,90,30,1991/06/05,支配下,2軍,Hirotoshi Takanashi,Hirotoshi Takanashi,21925139,14,#14,YAK_SWA,21925139
31835132,1073223731,本田　圭佑,ホンダ　ケイスケ,プロ(他球団),他球団,458039366,西武,投手,先発,なし,右,右,180,83,28,1993/04/24,支配下,2軍,Keisuke Honda,Keisuke Honda,31835132,45,#45,SAI_LIO,31835132
83785155,1073223751,ガルビス,フレディ　ガルビス,プロ(他球団),他球団,724939825,ソフトバンク,内野手,遊撃手,二塁手,右,両,178,86,32,1989/11/14,支配下,2軍,Freddy Galvis,Freddy Jose Galvis,83785155,3,#3,HOK_FIG,83785155
31935139,1073223776,関根　大気,セキネ　タイキ,プロ(他球団),他球団,87807262,横浜,外野手,左翼手,右翼手,左,左,173,78,26,1995/06/28,支配下,2軍,Taiki Sekine,Taiki Sekine,31935139,63,#63,BAY_STA,31935139
63165132,1073223804,吉田　正尚,ヨシダ　マサタカ,プロ(他球団),他球団,473072806,オリックス,外野手,左翼手,右翼手,右,左,173,85,28,1993/07/15,支配下,2軍,Masataka Yoshida,Masataka Yoshida,63165132,7,#7,ORI_BUF,63165132
91095134,1073223810,高梨　雄平,タカナシ　ユウヘイ,プロ(他球団),他球団,1007859055,巨人,投手,中継ぎ,なし,左,左,175,81,29,1992/07/13,支配下,2軍,Yuhei Takanashi,Yuhei Takanashi,91095134,53,#53,YOM_GIA,91095134
11915130,1073223831,齋藤　綱記,サイトウ　コウキ,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,抑え,左,左,182,93,25,1996/12/18,支配下,2軍,Koki Saito,Koki Saito,11915130,48,#48,ORI_BUF,11915130
1405139,1073223849,森　唯斗,モリ　ユイト,プロ(他球団),他球団,724939825,ソフトバンク,投手,抑え,中継ぎ,右,右,176,100,30,1992/01/08,支配下,2軍,Yuito Mori,Yuito Mori,1405139,38,#38,HOK_FIG,1405139
31435134,1073223860,土肥　星也,ドヒ　セイヤ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,なし,左,左,186,90,26,1995/07/07,支配下,2軍,Seiya Dohi,Seiya Dohi,31435134,34,#34,CHI_MAR,31435134
61165139,1073223867,石川　柊太,イシカワ　シュウタ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,中継ぎ,右,右,185,91,30,1991/12/27,支配下,2軍,Shuta Ishikawa,Shuta Ishikawa,61165139,29,#29,HOK_FIG,61165139
91495136,1073223884,西村　天裕,ニシムラ　タカヒロ,プロ(他球団),他球団,842851725,日本ハム,投手,中継ぎ,先発,右,右,177,90,28,1993/05/06,支配下,2軍,Takahiro Nishimura,Takahiro Nishimura,91495136,35,#35,,91495136
11915132,1073223887,坂本　誠志郎,サカモト　セイシロウ,プロ(他球団),他球団,894509462,阪神,捕手,捕手,なし,右,右,176,80,28,1993/11/10,支配下,2軍,Seishiro Sakamoto,Seishiro Sakamoto,11915132,12,#12,HAN_TIG,11915132
41645136,1073223890,藤岡　裕大,フジオカ　ユウダイ,プロ(他球団),他球団,459227327,ロッテ,内野手,遊撃手,なし,右,左,178,77,28,1993/08/08,支配下,2軍,Yudai Fujioka,Yudai Fujioka,41645136,4,#4,CHI_MAR,41645136
11515132,1073223891,大城　滉二,オオシロ　コウジ,プロ(他球団),他球団,473072806,オリックス,内野手,二塁手,遊撃手,右,右,175,82,28,1993/06/14,支配下,2軍,Koji Oshiro,Koji Oshiro,11515132,10,#10,ORI_BUF,11515132
41945136,1073223898,菅野　剛士,スガノ　ツヨシ,プロ(他球団),他球団,459227327,ロッテ,外野手,左翼手,一塁手,右,左,171,83,28,1993/05/06,支配下,2軍,Tsuyoshi Sugano,Tsuyoshi Sugano,41945136,31,#31,CHI_MAR,41945136
11715134,1073223901,京山　将弥,キョウヤマ　マサヤ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,右,右,182,77,23,1998/07/04,支配下,2軍,Masaya Kyoyama,Masaya Kyoyama,11715134,48,#48,BAY_STA,11715134
1905134,1073223915,澤田　圭佑,サワダ　ケイスケ,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,先発,右,左,178,96,27,1994/04/27,支配下,2軍,Keisuke Sawada,Keisuke Sawada,1905134,49,#49,ORI_BUF,1905134
71775132,1073223961,黒瀬　健太,クロセ　ケンタ,プロ(他球団),他球団,724939825,ソフトバンク,内野手,一塁手,三塁手,右,右,182,99,24,1997/08/12,育成,2軍,Kenta Kurose,Kenta Kurose,71775132,126,#126,HOK_FIG,71775132
11915138,1073223988,重田　倫明,シゲタ　トモアキ,プロ(他球団),他球団,724939825,ソフトバンク,投手,先発,なし,右,右,185,89,25,1996/05/30,育成,2軍,Tomoaki Shigeta,Tomoaki Shigeta,11915138,138,#138,HOK_FIG,11915138
13315132,1073224038,吉田　凌,ヨシダ　リョウ,プロ(他球団),他球団,473072806,オリックス,投手,中継ぎ,先発,右,右,181,80,24,1997/06/20,支配下,2軍,Ryo Yoshida,Ryo Yoshida,13315132,66,#66,ORI_BUF,13315132
71575132,1073224039,小笠原　慎之介,オガサワラ　シンノスケ,プロ(他球団),他球団,39194887,中日,投手,先発,中継ぎ,左,左,180,95,24,1997/10/08,支配下,2軍,Shinnosuke Ogasawara,Shinnosuke Ogasawara,71575132,11,#11,CHU_DRA,71575132
51155136,1073224063,東　克樹,アズマ　カツキ,プロ(他球団),他球団,87807262,横浜,投手,先発,なし,左,左,170,76,26,1995/11/29,支配下,2軍,Katsuki Azuma,Katsuki Azuma,51155136,11,#11,BAY_STA,51155136
51455132,1073224136,成田　翔,ナリタ　カケル,プロ(他球団),他球団,459227327,ロッテ,投手,中継ぎ,抑え,左,左,170,78,24,1998/02/03,支配下,2軍,Kakeru Narita,Kakeru Narita,51455132,41,#41,CHI_MAR,51455132
41445153,1073224160,中野　拓夢,ナカノ　タクム,プロ(他球団),他球団,894509462,阪神,内野手,遊撃手,なし,右,左,171,68,25,1996/06/28,支配下,2軍,Takumu Nakano,Takumu Nakano,41445153,51,#51,HAN_TIG,41445153
71375153,1073224283,伊藤　将司,イトウ　マサシ,プロ(他球団),他球団,894509462,阪神,投手,先発,なし,左,左,178,84,25,1996/05/08,支配下,2軍,Masashi Ito,Masashi Ito,71375153,27,#27,HAN_TIG,71375153
21425151,1073224383,橋本　侑樹,ハシモト　ユウキ,プロ(他球団),他球団,39194887,中日,投手,中継ぎ,なし,左,左,180,75,24,1998/01/08,支配下,2軍,Yuki Hashimoto,Yuki Hashimoto,21425151,13,#13,CHU_DRA,21425151
51655151,1073224491,福田　光輝,フクダ　コウキ,プロ(他球団),他球団,459227327,ロッテ,内野手,三塁手,遊撃手,右,左,176,80,24,1997/11/16,支配下,2軍,Koki Fukuda,Koki Fukuda,51655151,40,#40,CHI_MAR,51655151
71775138,1073224695,久保　拓眞,クボ　タクマ,プロ(他球団),他球団,998943140,ヤクルト,投手,中継ぎ,なし,左,左,175,75,25,1996/07/27,支配下,2軍,Takuma Kubo,Takuma Kubo,71775138,61,#61,YAK_SWA,71775138
53155151,1073224763,森下　暢仁,モリシタ　マサト,プロ(他球団),他球団,743993386,広島,投手,先発,なし,右,右,180,78,24,1997/08/25,支配下,2軍,Masato Morishita,Masato Morishita,53155151,18,#18,,53155151
11715132,1073224768,川瀬　晃,カワセ　ヒカル,プロ(他球団),他球団,724939825,ソフトバンク,内野手,遊撃手,二塁手,右,左,176,70,24,1997/09/15,支配下,2軍,Hikaru Kawase,Hikaru Kawase,11715132,0,#00,HOK_FIG,11715132
63165136,1073224808,與座　海人,ヨザ　カイト,プロ(他球団),他球団,458039366,西武,投手,先発,なし,右,右,173,78,26,1995/09/15,支配下,2軍,Kaito Yoza,Kaito Yoza,63165136,44,#44,SAI_LIO,63165136
71075132,1073224857,髙橋　純平,タカハシ　ジュンペイ,プロ(他球団),他球団,724939825,ソフトバンク,投手,中継ぎ,先発,右,右,183,84,24,1997/05/08,支配下,2軍,Junpei Takahashi,Junpei Takahashi,71075132,47,#47,HOK_FIG,71075132
91595136,1073224884,岸田　行倫,キシダ　ユキノリ,プロ(他球団),他球団,1007859055,巨人,捕手,捕手,三塁手,右,右,176,88,25,1996/10/10,支配下,2軍,Yukinori Kishida,Yukinori Kishida,91595136,27,#27,YOM_GIA,91595136
81585132,1073224900,川越　誠司,カワゴエ　セイジ,プロ(他球団),他球団,458039366,西武,外野手,右翼手,左翼手,左,左,174,80,28,1993/06/30,支配下,2軍,Seiji Kawagoe,Seiji Kawagoe,81585132,72,#72,SAI_LIO,81585132
1205138,1073224904,中村　稔弥,ナカムラ　トシヤ,プロ(他球団),他球団,459227327,ロッテ,投手,先発,中継ぎ,左,左,178,84,25,1996/07/08,支配下,2軍,Toshiya Nakamura,Toshiya Nakamura,1205138,48,#48,CHI_MAR,1205138
91695132,1073224912,平沢　大河,ヒラサワ　タイガ,プロ(他球団),他球団,459227327,ロッテ,内野手,遊撃手,中堅手,右,左,176,80,24,1997/12/24,支配下,2軍,Taiga Hirasawa,Taiga Hirasawa,91695132,13,#13,CHI_MAR,91695132
51955139,1073224922,曽根　海成,ソネ　カイセイ,プロ(他球団),他球団,743993386,広島,内野手,二塁手,左翼手,右,左,175,72,26,1995/04/24,支配下,2軍,Kaisei Sone,Kaisei Sone,51955139,0,#00,,51955139
81085138,1073224928,頓宮　裕真,トングウ　ユウマ,プロ(他球団),他球団,473072806,オリックス,捕手,捕手,三塁手,右,右,182,103,25,1996/11/17,支配下,2軍,Yuma Tongu,Yuma Tongu,81085138,44,#44,ORI_BUF,81085138
51555138,1073224967,甲斐野　央,カイノ　ヒロシ,プロ(他球団),他球団,724939825,ソフトバンク,投手,中継ぎ,なし,右,左,188,92,25,1996/11/16,支配下,2軍,Hiroshi Kaino,Hiroshi Kaino,51555138,20,#20,HOK_FIG,51555138
81685138,1073224968,松本　航,マツモト　ワタル,プロ(他球団),他球団,458039366,西武,投手,先発,なし,右,右,176,87,25,1996/11/28,支配下,2軍,Wataru Matsumoto,Wataru Matsumoto,81685138,17,#17,SAI_LIO,81685138
31535139,1073224973,岡田　雅利,オカダ　マサトシ,プロ(他球団),他球団,458039366,西武,捕手,捕手,なし,右,右,173,80,32,1989/06/30,支配下,2軍,Masatoshi Okada,Masatoshi Okada,31535139,2,#2,SAI_LIO,31535139
21625132,1073224978,廣岡　大志,ヒロオカ　タイシ,プロ(他球団),他球団,1007859055,巨人,内野手,三塁手,右翼手,右,右,183,81,24,1997/04/09,支配下,2軍,Taishi Hirooka,Taishi Hirooka,21625132,32,#32,YOM_GIA,21625132
71975138,1073225010,正隨　優弥,ショウズイ　ユウヤ,プロ(他球団),他球団,743993386,広島,外野手,左翼手,なし,右,右,180,100,25,1996/04/02,支配下,2軍,Yuya Shozui,Yuya Shozui,71975138,49,#49,,71975138
51055132,1073225064,高橋　奎二,タカハシ　ケイジ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,左,左,178,73,24,1997/05/14,支配下,2軍,Keiji Takahashi,Keiji Takahashi,51055132,47,#47,YAK_SWA,51055132
43145151,1073225088,吉田　大喜,ヨシダ　ダイキ,プロ(他球団),他球団,998943140,ヤクルト,投手,先発,なし,右,右,175,83,24,1997/07/27,支配下,2軍,Daiki　Yoshida,Daiki　Yoshida,43145151,28,#28,YAK_SWA,43145151
61165138,1073225111,内山　太嗣,ウチヤマ　タイシ,プロ(他球団),他球団,998943140,ヤクルト,捕手,捕手,左翼手,右,右,171,77,25,1996/04/21,育成,2軍,Taishi Uchiyama,Taishi Uchiyama,61165138,25,#025,YAK_SWA,61165138
71775134,1073225151,源田　壮亮,ゲンダ　ソウスケ,プロ(他球団),他球団,458039366,西武,内野手,遊撃手,なし,右,左,179,75,29,1993/02/16,支配下,2軍,Sosuke Genda,Sosuke Genda,71775134,6,#6,SAI_LIO,71775134
61965136,1073225152,鈴木　博志,スズキ　 ヒロシ,プロ(他球団),他球団,39194887,中日,投手,中継ぎ,なし,右,右,181,95,24,1997/03/22,支配下,2軍,Hiroshi Suzuki,Hiroshi Suzuki,61965136,46,#46,CHU_DRA,61965136
21725134,1073225155,小林　慶祐,コバヤシ　ケイスケ,プロ(他球団),他球団,894509462,阪神,投手,中継ぎ,なし,右,右,188,90,29,1992/11/02,支配下,2軍,Keisuke Kobayashi,Keisuke Kobayashi,21725134,56,#56,HAN_TIG,21725134
13115130,1073225190,山田　遥楓,ヤマダ  ハルカ,プロ(他球団),他球団,458039366,西武,内野手,三塁手,遊撃手,右,右,180,84,25,1996/09/30,支配下,2軍,Haruka Yamada,Haruka Yamada,13115130,52,#52,SAI_LIO,13115130
